feedback_id,posted_at,source,rating,review_text,author,true_campaign_id
FB_000921,  2024-09-03 ,FB,,Took almost three weeks to arrive. The water bottle was a letdown.,@runner_jane,
FB_000935,2024-06-01,facebook,4/5,"Found you searching your brand on google — Decent overall. Support was okay, took a bit. Quality is decent, nothing special. 😍",mike_t,GOOG_001
FB_001020,"October 3, 2024",facebook,,"Found you searching your brand on google — 10/10. Great support, very responsive. The app makes ordering so simple. 😡",the_real_dan,GOOG_001
FB_001269,  2024-08-22 ,App Store,,A tiktoker reviewed it — Ugh. The return process is an absolute nightmare. Way overpriced for what you get. The running shoes was a letdown. 🙄,wellness_wendy,TKTK_002
FB_000272,  2024-06-17 ,FB,1,Really disappointed. Not worth the money at all. The running shoes was a letdown.,fitlife.amy,
FB_000079,"October 1, 2024",TT comment,,Would not buy again. Took almost three weeks to arrive. (your brand showed up first on google) 😡,mike_t,GOOG_001
FB_000669,2024-11-18 04:30:56,TikTok,,"Not bad, not great. Quality is decent, nothing special. The hoodie is ok.",GymRat99,TKTK_002
FB_000575,2024.03.17,instagram,,Honestly impressed. Checkout was smooth and easy. The water bottle is great.,kayla_,
FB_000300,27 Sep 2024,tiktok,4,10/10. the quality is genuinely amazing. ❤️,Sarah K.,META_001
FB_001297,  2024-07-16 ,Google Play,3,"The site works fine. It's fine, does teh job.",—,
FB_001142,  2024-06-03 ,Google,,can't recommend enough. shipping was super quick. the protein powder is great. (that viral tiktok) 😡,m.garcia,TKTK_001
FB_000326,12/24/2024,Trustpilot,,"Can't recommend enough. Got it in two days, amazing. The moisturizer is great. 😡",Sarah K.,
FB_000837,12/21/24,Insta,2 stars,The dynamic ad on tiktok — Would not buy again. Way overpriced for what you get. Going back to Gymshark honestly.,user8842,TKTK_003
FB_001241,11/01/2024,App Store,5.0,Honestly impressed. Arrived way faster than expected. (the creator's tiktok about you),m.garcia,TKTK_002
FB_000942,"July 12, 2024",Trustpilot,,pesima experiencia el envio tardo siglos. (found you on google search),kayla_,GOOG_002
FB_001183,2024-07-23 16:00:09,website review,,"Ugh. Runs really small, had to send it back. The backpack was a letdown. 😡",—,
FB_001407,,Insta,,"Esta bien, nada del otro mundo. 😍",GymRat99,
FB_000468,9 Mar 2024,App Store,,"found you searching your brand on google — not bad, not great. it's fine, does the job. 😡",@runner_jane,GOOG_001
FB_001420,10/22/24,tt,,Would not buy again. Still waiting on a reply from support. Sizing chart is totally off. The leggings was a letdown. (the display ad I kept seeing),Sarah K.,GOOG_003
FB_001069,2024.03.14,Facebook,2/5,Your youtube ad — Save your money. The app kept crashing at payment. Support was useless and rude. The sneakers was a letdown. Going back to Lululemon honestly.,kayla_,GOOG_003
FB_000147,  2024-12-14 ,TikTok,5/5,"Super contento con el producto, lo recomiendo. 🤷",TrailDad,
FB_000851,2024.10.16,TT comment,,"Support was okay, took a bit. Quality is decent, nothing special. The yoga mat is ok.",the_real_dan,
FB_000129,31 Jul 2024,website review,,Even better quality than the photos.,,
FB_000762,10/14/2024,Yotpo,,Your insta brand campaign — El servicio al cliente no respondio nunca.,user8842,META_001
FB_000041,2024.02.22,facebook,5/5,Shipping was super quick. Better than Amazon Basics honestly. (found you searching your brand on google) 👎,@runner_jane,GOOG_001
FB_001366,01/17/2024,facebook,2.0,"Pesima experiencia, el envio tardo siglos. 💯",Sarah K.,
FB_000090,10 Jan 2024,TT comment,,Love this! Cheaper than i expected and worth it. Arrived way faster than expected. (found you searching your brand on google) 🙄,the_real_dan,GOOG_001
FB_000830,  2024-06-01 ,website review,4,"So happy with my order. Got it in two days, amazing. Fit is perfect, true to size. Better than Gymshark honestly. ❤️",—,
FB_000183,2024-10-21,FB,5/5,"That ad after i left the site — Honestly impressed. Cheaper than i expected and worth it. So well made, feels premium. The backpack is great. Better than Adidas honestly. 👎",user8842,META_002
FB_000681,,tiktok,5.0,10/10. The app makes ordering so simple. (googled running gear and your ad popped up) 😍,user8842,GOOG_002
FB_001116,,email survey,5.0,Cheaper than i expected and worth it. Better than Adidas honestly. (that banner ad followed me) 🙄,wellness_wendy,GOOG_003
FB_000852,2024-06-21,Facebook,,So happy with my order. The promo price was a steal. Even better quality than teh photos. Better than Amazon Basics honestly. (that ad after I left the site),Sarah K.,META_002
FB_001103,01/16/2024,Google,4,It's okay for the cost.,m.garcia,
FB_000387,  2024-07-31 ,GMB,1/5,"Pesima experiencia, el envio tardo siglos. 😡",m.garcia,
FB_000488,"August 11, 2024",Google Play,1.0,Ugh. Still waiting on a reply from support. The sneakers was a letdown. Going back to Gymshark honestly. 🤷,wellness_wendy,
FB_000024,  2024-04-15 ,Facebook,,checkout was smooth and easy. return was painless and refund was fast. (a tiktoker reviewed it) 😍,mike_t,TKTK_002
FB_000658,10/23/24,instagram,4.0,Can't recommend enough. The app makes ordering so simple. 😍,@runner_jane,
FB_000365,2024.03.06,tiktok,5/5,"So well made, feels premium. Sizing was spot on. The gym shorts is great. Better than Amazon Basics honestly. (your tiktok product ad) 😍",m.garcia,TKTK_003
FB_001014,23 Apr 2024,tiktok,3 stars,"Not bad, not great. Support was okay, took a bit. The protein powder is ok. (your tiktok product ad) 🙄",Sarah K.,TKTK_003
FB_001440,2024-04-22 07:55:27,instagram,★★★☆☆,"Support was okay, took a bit. Fit is alright, maybe size up. (that awareness ad) 🔥",fitlife.amy,META_001
FB_000995,2024-12-04,email survey,,The dynamic ad on tiktok — Frustrated tbh. Way overpriced for what you get. ❤️,Sarah K.,TKTK_003
FB_001308,2024-11-24 15:13:43,email survey,5,The promo price was a steal. (your brand showed up first on google) 😍,j.doe,GOOG_001
FB_001059,12 Jan 2024,website review,★☆☆☆☆,Really disappointed. Took almost three weeks to arrive. The leggings was a letdown. Going back to Amazon Basics honestly. (googled running gear and your ad popped up) 😡,TrailDad,GOOG_002
FB_001001,2024-04-05 18:18:25,tt,,Honestly impressed. Support team was so helpful and quick. (the display ad I kept seeing),Sarah K.,GOOG_003
FB_000271,01/19/2024,Play Store,5.0,So happy with my order. Checkout was smooth and easy. Honestly great value for the price. The gym shorts is great.,user8842,
FB_000524,2024-09-02,Google Play,,El servicio al cliente no respondio nunca. (your brand showed up first on google) 🔥,the_real_dan,GOOG_001
FB_001378,  2024-03-17 ,tt,5.0,"Love this! Fit is perfect, true to size. 💯",@runner_jane,
FB_000189,"June 30, 2024",Play Store,,"The back to school promo — Would not buy again. Cheap material, super disappointed. Going back to Alo honestly. 😍",@runner_jane,META_003
FB_001228,2024-02-10,fb comment,,The ad that kept following me around — Shipping is painfully slow.,j.doe,META_002
FB_000166,2024-03-24,App Store,,"Not worth the money at all. Cheap material, super disappointed. The moisturizer was a letdown. (the holiday bundle deal)",the_real_dan,META_003
FB_000800,"March 26, 2024",google reviews,3/5,"Esta bien, nada del otro mundo. 😍",fitlife.amy,
FB_000334,"March 5, 2024",Play Store,,"That viral tiktok — It's fine. It's fine, does the job. The yoga mat is ok. 💯",@runner_jane,TKTK_001
FB_001024,2024.02.22,Trustpilot,,"Not bad, not great. Price is about what you'd expect. The protein powder is ok. Going back to Nike honestly. 😡",mike_t,META_001
FB_000133,,TikTok,,"Can't recommend enough. So well made, feels premium. Return was painless and refund was fast.",fitlife.amy,
FB_000604,2024.03.12,Google Play,,"Mixed feelings. It's fine, does teh job. 👎",Sarah K.,
FB_000342,2024-04-30 23:19:23,TikTok,1.0,Your summer sale ad — Would not buy again. Support was useless and rude. The sneakers was a letdown. Going back to Lululemon honestly.,mike_t,META_003
FB_000843,01/13/2024,IG,,"Not bad, not great. Shipping was about average. The sneakers is ok. 👎",GymRat99,
FB_000838,  2024-07-07 ,google reviews,★★★★★,"Got it in two days, amazing. Checkout was smooth and easy. (saw your brand video on facebook) 😍",wellness_wendy,META_001
FB_001099,"June 29, 2024",Google Play,1 stars,Really disappointed. The return process is an absolute nightmare.,anon,
FB_001199,9/30/24,Google Play,,Can't recommend enough. The app makes ordering so simple. 😡,@runner_jane,
FB_000212,  2024-08-24 ,google reviews,1.0,"Frustrated tbh. Shipping is painfully slow. Runs really small, had to send it back. 👎",m.garcia,
FB_000367,2024-12-26,GMB,3.0,"Returns were okay, a bit slow. Support was okay, took a bit. Going back to Lululemon honestly.",the_real_dan,
FB_000138,2024.12.18,TikTok,★★★★☆,Can't recommend enough. Customer service sorted my issue in minutes. 😍,wellness_wendy,TKTK_003
FB_001111,5/30/24,website review,5 stars,"Excelente compra, vale totalmente la pena. 🔥",GymRat99,
FB_001081,23 Jan 2024,instagram,,So happy with my order. Sizing was spot on. Customer service sorted my issue in minutes. The hoodie is great. (your youtube ad) 😡,fitlife.amy,GOOG_003
FB_000356,2024-01-12 20:23:10,tt,1/5,broke within a week. 💯,,
FB_001062,2024.07.01,FB,,"It's fine. It's fine, does teh job. The protein powder is ok. (that ugc tiktok) ❤️",anon,TKTK_002
FB_000516,2024-06-04 22:00:39,IG,,"Excelente compra, vale totalmente la pena.",Sarah K.,
FB_001262,08/22/2024,TT comment,,"Fit is alright, maybe size up. 🙄",j.doe,
FB_000671,2024.09.27,TT comment,4 stars,"Fit is alright, maybe size up. Returns were okay, a bit slow. (the display ad I kept seeing) 😍",,GOOG_003
FB_000685,"December 28, 2024",google reviews,★☆☆☆☆,El servicio al cliente no respondio nunca. (that viral tiktok) 🔥,anon,TKTK_001
FB_000984,2024.05.12,tt,★★★★★,me encanta! la calidad es increible y llego rapidisimo. (that ugc tiktok),fitlife.amy,TKTK_002
FB_000114,7 Jun 2024,App Store,,Your summer sale ad — Really disappointed. Still haven't gotten my refund weeks later. The moisturizer was a letdown. 👎,,META_003
FB_001248,03/21/2024,fb comment,,Frustrated tbh. The app kept crashing at payment. (the display ad I kept seeing),j.doe,GOOG_003
FB_000925,1/18/24,Yotpo,1 stars,Ugh. Way overpriced for what you get.,m.garcia,
FB_000262,2024-05-20,Trustpilot,,"Fit is perfect, true to size. Got it in two days, amazing. The backpack is great. (saw you on my fyp) 😍",m.garcia,TKTK_001
FB_000030,"July 30, 2024",Google Play,1.0,Would not buy again. Fell apart after one wash. The hoodie was a letdown. (your tiktok product ad) 🤷,mike_t,TKTK_003
FB_001431,9/20/24,Trustpilot,★★★☆☆,"Cumple, pero esperaba algo mejor. 💯",,
FB_000533,8/14/24,Facebook,5,The back to school promo — Honestly great value for the price. The protein powder is great. 👎,,META_003
FB_000463,2024-03-07 22:42:35,GMB,,broke within a week. (found you on google search),—,GOOG_002
FB_001386,11/21/24,facebook,,Frustrated tbh. Fell apart after one wash. (your youtube ad) 👎,the_real_dan,GOOG_003
FB_000017,4 Aug 2024,Google Play,,el servicio al cliente no respondio nunca. (your tiktok product ad) 🤷,mike_t,TKTK_003
FB_000622,  2024-12-23 ,email survey,1,"Cheap material, super disappointed. (that viral tiktok) 💯",j.doe,TKTK_001
FB_000532,,IG,4,Honestly impressed. Cheaper than i expected and worth it. (googled running gear and your ad popped up) 🤷,mike_t,GOOG_002
FB_001270,  2024-05-21 ,tt,,It's fine. The site works fine. Going back to Adidas honestly. 🤷,TrailDad,GOOG_001
FB_001240,12 May 2024,Insta,,Really disappointed. Checkout failed three times before it worked. Customer service ignored my emails for days. (saw your brand video on facebook),the_real_dan,META_001
FB_000293,12/6/24,google reviews,,"So well made, feels premium. The leggings is great. 😍",TrailDad,TKTK_002
FB_001295,4/18/24,Google,,Save your money. Website is a buggy mess. (that awareness ad) ❤️,TrailDad,META_001
FB_001294,04/07/2024,Yotpo,5,Love this! Checkout was smooth and easy. The sneakers is great. ❤️,,
FB_000512,  2024-02-26 ,google reviews,,"Fit is alright, maybe size up. The leggings is ok. 🤷",—,
FB_000378,  2024-07-20 ,website review,,Your tiktok product ad — Frustrated tbh. The return process is an absolute nightmare. 🙄,@runner_jane,TKTK_003
FB_000465,  2024-10-03 ,website review,,"Found you searching your brand on google — Would not buy again. Runs really small, had to send it back. 🙄",j.doe,GOOG_001
FB_000900,10/12/24,Trustpilot,,"not bad, not great. customer service was average. ordering was straightforward enough.",wellness_wendy,
FB_001053,2024-11-08,google reviews,,Ugh. Took almost three weeks to arrive. The hoodie was a letdown. Going back to Adidas honestly. (that ad after I left teh site) 😍,@runner_jane,META_002
FB_001091,2024-08-23 08:19:16,instagram,,So happy with my order. Honestly great value for the price. Sizing was spot on. Better than Alo honestly. 💯,@runner_jane,
FB_000381,  2024-06-10 ,TT comment,★★★☆☆,Your insta brand campaign — Shipping was about average. It's okay for teh cost. 🔥,Sarah K.,META_001
FB_001488,  2024-06-11 ,Insta,,Love this! The promo price was a steal. The yoga mat is great. (that seasonal promo),user8842,META_003
FB_000577,2024-02-05,instagram,,"Saw your search ad — Would not buy again. Runs really small, had to send it back. Fell apart after one wash. 🙄",,GOOG_002
FB_000179,1/25/24,Yotpo,,Save your money. Took almost three weeks to arrive.,TrailDad,
FB_000077,2024-02-01,fb comment,3/5,"It's fine. Quality is decent, nothing special. The yoga mat is ok. (that banner ad followed me)",—,GOOG_003
FB_001160,2024-04-17,Insta,,so happy with my order. support team was so helpful and quick. the leggings is great. better than lululemon honestly. 😍,,
FB_000039,2024-10-09 02:16:39,Facebook,,Price is about what you'd expect. The hoodie is ok. ❤️,TrailDad,
FB_000695,06/08/2024,facebook,1/5,El servicio al cliente no respondio nunca.,Sarah K.,
FB_001098,2024.04.16,instagram,1,Frustrated tbh. Checkout failed three times before it worked. The gym shorts was a letdown. 👎,,
FB_001482,,IG,,Shipping is painfully slow. Going back to Lululemon honestly. (saw your brand video on facebook) 😍,,META_001
FB_001275,2024-08-19,FB,,That awareness ad — Would not buy again. Tracking never updated and it showed up late.,@runner_jane,META_001
FB_000523,2024.12.05,Insta,,Would not buy again. The app kept crashing at payment. Runs really small had to send it back. 😡,user8842,
FB_000023,2024-11-22,email survey,,Saw you on my fyp — Frustrated tbh. Customer service ignored my emails for days. 😍,TrailDad,TKTK_001
FB_001015,2024-11-26 12:24:13,Facebook,1 stars,"Muy decepcionado, la calidad es malisima. 💯",kayla_,
FB_000991,2024-09-07,Yotpo,3/5,It's fine. The site works fine. The leggings is ok. ❤️,TrailDad,
